MON,DAY,YEAR,HR,MIN,TMZN,TMPF,SKNT,GUST,WNUM,P01I,P24I,SNOW
12,4,2013, 8,51,CST, 48.9,10.4,,31,,,
12,4,2013, 9,51,CST, 48.9,12.7,,31,,,
12,4,2013, 10,27,CST, 50.0,8.1,,31,,,
12,4,2013, 10,51,CST, 51.1,8.1,,31,,,
12,4,2013, 11,51,CST, 52.0,8.1,,31,,,
12,4,2013, 12,51,CST, 53.1,11.5,,31,,,
12,4,2013, 13,00,CST, 53.6,12.7,23.0,31,,,
12,4,2013, 13,35,CST, 53.6,12.7,21.9,31,,,
12,4,2013, 13,51,CST, 54.0,11.5,23.0,31,,,
12,4,2013, 14,08,CST, 53.6,13.8,18.4,2497,0.00,,
12,4,2013, 14,43,CST, 53.6,10.4,,2497,0.00,,
12,4,2013, 14,51,CST, 54.0,11.5,18.4,2497,0.00,,
12,4,2013, 15,51,CST, 55.0,10.4,21.9,2497,0.00,,
12,4,2013, 16,43,CST, 55.4,10.4,,31,0.00,,
12,4,2013, 16,51,CST, 55.9,11.5,19.6,31,0.00,,
12,4,2013, 17,23,CST, 57.2,13.8,,31,,,
12,4,2013, 17,51,CST, 57.0,11.5,,31,,,
12,4,2013, 18,51,CST, 57.0,13.8,23.0,,,,
12,4,2013, 19,51,CST, 55.9,15.0,20.7,,,,
12,4,2013, 20,51,CST, 55.9,12.7,25.3,,,,
12,4,2013, 21,23,CST, 55.4,19.6,29.9,,,,
12,4,2013, 21,51,CST, 50.0,18.4,27.6,,,,
12,4,2013, 22,51,CST, 46.0,17.3,29.9,,,,
12,4,2013, 23,51,CST, 43.0,19.6,27.6,,,,
12,5,2013, 0,28,CST, 39.2,21.9,31.1,,,,
12,5,2013, 0,51,CST, 37.9,16.1,26.5,,,,
12,5,2013, 1,43,CST, 35.6,20.7,31.1,,,,
12,5,2013, 1,51,CST, 35.1,19.6,29.9,,,,
12,5,2013, 2,51,CST, 34.0,18.4,26.5,,,,
12,5,2013, 3,51,CST, 32.0,16.1,25.3,,,,
12,5,2013, 4,43,CST, 30.2,13.8,23.0,,,,
12,5,2013, 4,51,CST, 30.9,13.8,20.7,,,,
12,5,2013, 5,51,CST, 30.0,15.0,24.2,,,,
12,5,2013, 6,51,CST, 28.9,13.8,23.0,,,,
12,5,2013, 7,51,CST, 28.0,19.6,26.5,,,,
12,5,2013, 8,51,CST, 28.0,19.6,27.6,,,,
12,5,2013, 9,39,CST, 26.6,16.1,24.2,,,,
12,5,2013, 9,51,CST, 28.0,15.0,25.3,,,,
12,5,2013, 10,51,CST, 28.0,16.1,,,,,
12,5,2013, 11,51,CST, 28.0,11.5,,,,,
12,5,2013, 12,51,CST, 28.0,15.0,,,,,
12,5,2013, 13,51,CST, 27.0,16.1,23.0,,,,
12,5,2013, 14,51,CST, 27.0,12.7,,,,,
12,5,2013, 15,51,CST, 26.1,11.5,,,,,
12,5,2013, 16,51,CST, 26.1,12.7,,,,,
12,5,2013, 17,51,CST, 25.0,11.5,21.9,,,,
12,5,2013, 18,51,CST, 25.0,10.4,,,,,
12,5,2013, 19,51,CST, 24.1,11.5,,,,,
12,5,2013, 20,51,CST, 24.1,10.4,,,,,
12,5,2013, 21,51,CST, 23.0,11.5,,,,,
12,5,2013, 22,51,CST, 23.0,11.5,,,,,
12,5,2013, 23,51,CST, 21.9,10.4,,,,,
12,6,2013, 0,51,CST, 21.9,9.2,,,,,
12,6,2013, 1,51,CST, 21.0,8.1,,,,,
12,6,2013, 2,51,CST, 21.0,6.9,,,,,
12,6,2013, 3,51,CST, 19.9,12.7,,,,,
12,6,2013, 4,51,CST, 19.9,8.1,,,,,
12,6,2013, 5,51,CST, 19.0,10.4,,,,,
12,6,2013, 6,51,CST, 19.0,8.1,,,,,
12,6,2013, 7,51,CST, 19.0,6.9,,,,,
12,6,2013, 8,51,CST, 19.0,8.1,,,,,
12,6,2013, 9,51,CST, 19.9,6.9,,,,,
12,6,2013, 10,51,CST, 19.9,9.2,,,,,
12,6,2013, 11,51,CST, 19.9,12.7,,,,,
12,6,2013, 12,51,CST, 19.9,8.1,,,,,
12,6,2013, 13,51,CST, 21.0,9.2,,,,,
12,6,2013, 14,51,CST, 21.0,9.2,,,,,
12,6,2013, 15,51,CST, 19.9,10.4,,,,,
12,6,2013, 16,51,CST, 19.0,9.2,,,,,
12,6,2013, 17,51,CST, 18.0,9.2,,,,,
12,6,2013, 18,51,CST, 18.0,10.4,,,,,
12,6,2013, 19,51,CST, 17.1,9.2,,,,,
12,6,2013, 20,51,CST, 17.1,11.5,,,,,
12,6,2013, 21,51,CST, 16.0,9.2,,,,,
12,6,2013, 22,51,CST, 15.1,10.4,,,,,
12,6,2013, 23,51,CST, 14.0,12.7,,,,,
12,7,2013, 0,51,CST, 12.9,11.5,,,,,
12,7,2013, 1,51,CST, 12.0,9.2,,,,,
12,7,2013, 2,51,CST, 10.9,6.9,,,,,
12,7,2013, 3,51,CST, 10.9,6.9,,,,,
12,7,2013, 4,51,CST, 10.0,6.9,,,,,
12,7,2013, 5,51,CST, 10.0,8.1,,,,,
12,7,2013, 6,51,CST, 9.0,6.9,,,,,
12,7,2013, 7,51,CST, 10.0,5.8,,,,,
12,7,2013, 8,51,CST, 10.9,8.1,,,,,
12,7,2013, 9,51,CST, 12.9,6.9,,,,,
12,7,2013, 10,51,CST, 15.1,5.8,,,,,
12,7,2013, 11,51,CST, 18.0,5.8,,,,,
12,7,2013, 12,51,CST, 19.0,6.9,,,,,
12,7,2013, 13,51,CST, 19.9,3.5,,,,,
12,7,2013, 14,51,CST, 19.9,5.8,,,,,
12,7,2013, 15,51,CST, 19.9,6.9,,,,,
12,7,2013, 16,51,CST, 18.0,6.9,,,,,
12,7,2013, 17,51,CST, 18.0,5.8,,,,,
12,7,2013, 18,51,CST, 17.1,0.0,,,,,
12,7,2013, 19,51,CST, 18.0,3.5,,,,,
12,7,2013, 20,51,CST, 17.1,4.6,,,,,
12,7,2013, 21,51,CST, 17.1,4.6,,,,,
12,7,2013, 22,51,CST, 17.1,0.0,,,,,
12,7,2013, 23,51,CST, 17.1,6.9,,,,,
12,8,2013, 0,51,CST, 17.1,4.6,,,,,
12,8,2013, 1,51,CST, 17.1,3.5,,,,,
12,8,2013, 2,27,CST, 17.6,6.9,,,,,
12,8,2013, 2,51,CST, 17.1,3.5,,,,,
12,8,2013, 3,51,CST, 17.1,3.5,,,,,
12,8,2013, 4,11,CST, 17.6,3.5,,,,,
12,8,2013, 4,51,CST, 18.0,0.0,,,,,
12,8,2013, 5,51,CST, 18.0,4.6,,,,,
12,8,2013, 6,51,CST, 19.9,4.6,,,,,
12,8,2013, 7,51,CST, 23.0,13.8,19.6,,,,
12,8,2013, 8,51,CST, 24.1,17.3,,,,,
12,8,2013, 9,33,CST, 24.8,16.1,20.7,,,,
12,8,2013, 9,51,CST, 24.1,15.0,,,,,
12,8,2013, 10,51,CST, 24.1,13.8,,20,0.00,,
12,8,2013, 11,22,CST, 24.8,11.5,,20,0.00,,
12,8,2013, 11,51,CST, 24.1,15.0,,20,0.00,,
12,8,2013, 12,11,CST, 24.8,15.0,21.9,20,0.00,,
12,8,2013, 12,32,CST, 24.8,15.0,,20,0.00,,
12,8,2013, 12,51,CST, 24.1,12.7,,20,0.00,,
12,8,2013, 13,51,CST, 25.0,15.0,,20,0.00,,
12,8,2013, 14,32,CST, 24.8,13.8,,20,0.00,,
12,8,2013, 14,51,CST, 25.0,12.7,,20,0.00,,
12,8,2013, 15,04,CST, 24.8,11.5,,2500,0.00,,
12,8,2013, 15,51,CST, 25.0,11.5,,2500,0.00,,
12,8,2013, 16,06,CST, 24.8,10.4,,2500,0.00,,
12,8,2013, 16,28,CST, 24.8,9.2,,2500,0.00,,
12,8,2013, 16,51,CST, 25.0,11.5,,2500,0.01,,
12,8,2013, 17,01,CST, 24.8,11.5,,2500,0.00,,
12,8,2013, 17,51,CST, 25.0,10.4,,2500,0.02,,1.00
12,8,2013, 18,33,CST, 24.8,8.1,,2500,0.01,,
12,8,2013, 18,51,CST, 25.0,4.6,,2500,0.01,,
12,8,2013, 19,51,CST, 25.0,3.5,,2500,0.04,,
12,8,2013, 20,10,CST, 24.8,5.8,,2500,0.01,,
12,8,2013, 20,51,CST, 25.0,4.6,,2500,0.01,,
12,8,2013, 21,05,CST, 24.8,3.5,,2500,0.00,,
12,8,2013, 21,33,CST, 24.8,5.8,,31,0.00,,
12,8,2013, 21,51,CST, 25.0,4.6,,2500,0.00,,
12,8,2013, 22,51,CST, 25.0,5.8,,2500,0.01,,
12,8,2013, 23,22,CST, 24.8,6.9,,31,0.00,,
12,8,2013, 23,51,CST, 25.0,9.2,,31,0.00,,2.00
12,9,2013, 0,51,CST, 26.1,13.8,,2500,0.00,,
12,9,2013, 1,51,CST, 25.0,11.5,,2500,0.00,,
12,9,2013, 2,51,CST, 25.0,13.8,20.7,2500,0.00,,
12,9,2013, 3,51,CST, 24.1,12.7,,2500,0.00,,
12,9,2013, 4,51,CST, 24.1,13.8,,20,0.00,,
12,9,2013, 5,51,CST, 23.0,15.0,21.9,20,0.00,0.10,2.00
12,9,2013, 6,51,CST, 23.0,13.8,23.0,20,0.00,,
12,9,2013, 7,51,CST, 21.0,13.8,23.0,20,0.00,,
12,9,2013, 8,51,CST, 19.9,15.0,21.9,20,0.00,,
12,9,2013, 9,51,CST, 19.9,11.5,,20,0.00,,
12,9,2013, 10,51,CST, 21.0,15.0,,,0.00,,
12,9,2013, 11,51,CST, 19.9,16.1,24.2,20,0.00,,2.00
12,9,2013, 12,30,CST, 19.4,18.4,24.2,,0.00,,
12,9,2013, 12,51,CST, 19.9,15.0,,,0.00,,
12,9,2013, 13,51,CST, 19.0,17.3,29.9,,,,
12,9,2013, 14,51,CST, 18.0,17.3,25.3,,0.00,,
12,9,2013, 15,51,CST, 16.0,20.7,27.6,,,,
12,9,2013, 16,51,CST, 15.1,20.7,26.5,,,,
12,9,2013, 17,51,CST, 12.9,16.1,,,,,2.00
12,9,2013, 18,51,CST, 10.0,15.0,23.0,,,,
12,9,2013, 19,51,CST, 8.1,13.8,,,,,
12,9,2013, 20,51,CST, 7.0,10.4,,,,,
12,9,2013, 21,51,CST, 5.0,11.5,,,,,
12,9,2013, 22,51,CST, 3.9,8.1,,,,,
12,9,2013, 23,51,CST, 3.0,9.2,,,,,2.00
12,10,2013, 0,51,CST, 3.0,6.9,,,,,
12,10,2013, 1,51,CST, 1.9,5.8,,,,,
12,10,2013, 2,51,CST, 1.0,5.8,,,,,
12,10,2013, 3,51,CST, 1.0,8.1,,,,,
12,10,2013, 4,51,CST, 1.9,8.1,,,,,
12,10,2013, 5,51,CST, 3.9,12.7,,,,,2.00
12,10,2013, 6,51,CST, 7.0,13.8,23.0,,,,
12,10,2013, 7,51,CST, 10.0,17.3,23.0,,,,
12,10,2013, 8,51,CST, 12.9,16.1,26.5,20,0.00,,
12,10,2013, 9,51,CST, 17.1,18.4,29.9,,0.00,,
12,10,2013, 10,51,CST, 19.9,19.6,31.1,,0.00,,
12,10,2013, 11,51,CST, 21.0,21.9,32.2,,,,2.00
12,10,2013, 12,51,CST, 21.9,19.6,31.1,,,,
12,10,2013, 13,51,CST, 21.9,20.7,29.9,,,,
12,10,2013, 14,51,CST, 21.9,18.4,29.9,,,,
12,10,2013, 15,51,CST, 19.0,20.7,28.8,,,,
12,10,2013, 16,51,CST, 18.0,19.6,29.9,,,,
12,10,2013, 17,51,CST, 16.0,11.5,,,,,1.00
12,10,2013, 18,51,CST, 18.0,15.0,27.6,,,,
12,10,2013, 19,51,CST, 16.0,15.0,,,,,
12,10,2013, 20,51,CST, 16.0,10.4,,,,,
12,10,2013, 21,51,CST, 16.0,11.5,,,,,
12,10,2013, 22,51,CST, 17.1,10.4,,,,,
12,10,2013, 23,51,CST, 17.1,9.2,,,,,1.00
12,11,2013, 0,51,CST, 17.1,8.1,,20,0.00,,
12,11,2013, 1,20,CST, 15.8,9.2,,20,0.00,,
12,11,2013, 1,41,CST, 15.8,6.9,,20,0.00,,
12,11,2013, 1,51,CST, 16.0,4.6,,20,0.00,,
12,11,2013, 2,51,CST, 16.0,3.5,,20,0.00,,
12,11,2013, 3,14,CST, 15.8,4.6,,20,0.00,,
12,11,2013, 3,24,CST, 15.8,3.5,,20,0.00,,
12,11,2013, 3,51,CST, 16.0,4.6,,2500,0.00,,
12,11,2013, 4,51,CST, 17.1,8.1,,2500,0.00,,
12,11,2013, 5,51,CST, 17.1,8.1,,2500,0.00,,2.00
12,11,2013, 6,51,CST, 17.1,5.8,,2500,0.01,,
12,11,2013, 7,51,CST, 18.0,5.8,,2500,0.00,,
12,11,2013, 8,12,CST, 17.6,6.9,,2500,0.00,,
12,11,2013, 8,23,CST, 17.6,8.1,,2500,0.00,,
12,11,2013, 8,51,CST, 18.0,8.1,,20,0.00,,
12,11,2013, 9,29,CST, 17.6,9.2,,20,0.00,,
12,11,2013, 9,51,CST, 18.0,10.4,,20,0.00,,
12,11,2013, 10,29,CST, 19.4,11.5,,,0.00,,
12,11,2013, 10,51,CST, 19.9,12.7,,,0.00,,
12,11,2013, 11,51,CST, 19.9,8.1,,,0.00,,2.00
12,11,2013, 12,14,CST, 19.4,12.7,,,,,
12,11,2013, 12,51,CST, 19.9,13.8,,,,,
12,11,2013, 13,51,CST, 19.0,16.1,,,,,
12,11,2013, 14,51,CST, 17.1,15.0,,,,,
12,11,2013, 15,51,CST, 15.1,8.1,,,,,
12,11,2013, 16,51,CST, 12.0,16.1,,,,,
12,11,2013, 17,51,CST, 9.0,8.1,,,,,2.00
12,11,2013, 18,51,CST, 8.1,9.2,,,,,
12,11,2013, 19,51,CST, 7.0,10.4,,,,,
12,11,2013, 20,51,CST, 5.0,11.5,,,,,
12,11,2013, 21,51,CST, 3.9,10.4,,,,,
12,11,2013, 22,51,CST, 3.0,12.7,,,,,
12,11,2013, 23,51,CST, 1.9,9.2,,,,,2.00
12,12,2013, 0,51,CST, 1.9,8.1,,,0.00,,
12,12,2013, 1,51,CST, 1.0,5.8,,41,0.00,,
12,12,2013, 2,51,CST, -0.9,8.1,,,,,
12,12,2013, 3,51,CST, -2.0,8.1,,,,,
12,12,2013, 4,51,CST, -2.9,8.1,,,,,
12,12,2013, 5,51,CST, -0.9,8.1,,,,0.01,2.00
12,12,2013, 6,51,CST, -0.9,6.9,,,,,
12,12,2013, 7,51,CST, 1.9,9.2,,,,,
12,12,2013, 8,51,CST, 6.1,16.1,21.9,,,,
12,12,2013, 9,51,CST, 8.1,17.3,,,,,
12,12,2013, 10,51,CST, 12.9,13.8,,,,,
12,12,2013, 11,51,CST, 15.1,16.1,25.3,,,,1.00
12,12,2013, 12,51,CST, 18.0,16.1,26.5,,,,
12,12,2013, 13,51,CST, 19.0,16.1,,,,,
12,12,2013, 14,51,CST, 19.9,12.7,,,,,
12,12,2013, 15,51,CST, 19.0,16.1,23.0,,,,
12,12,2013, 16,51,CST, 19.0,10.4,,,,,
12,12,2013, 17,51,CST, 19.0,8.1,,,,,1.00
12,12,2013, 18,51,CST, 19.0,8.1,,,,,
12,12,2013, 19,51,CST, 19.0,10.4,,,,,
12,12,2013, 20,51,CST, 18.0,10.4,,,,,
12,12,2013, 21,51,CST, 18.0,5.8,,,,,
12,12,2013, 22,51,CST, 17.1,6.9,,,,,
12,12,2013, 23,51,CST, 17.1,4.6,,,,,1.00
12,13,2013, 0,51,CST, 16.0,5.8,,,,,
12,13,2013, 1,51,CST, 17.1,0.0,,,,,
12,13,2013, 2,51,CST, 17.1,3.5,,,,,
12,13,2013, 3,51,CST, 18.0,3.5,,,,,
12,13,2013, 4,51,CST, 17.1,0.0,,,,,
12,13,2013, 5,51,CST, 17.1,0.0,,,,,1.00
12,13,2013, 6,51,CST, 17.1,0.0,,,,,
12,13,2013, 7,51,CST, 17.1,0.0,,,,,
12,13,2013, 8,51,CST, 19.0,0.0,,,,,
12,13,2013, 9,51,CST, 23.0,3.5,,,,,
12,13,2013, 10,51,CST, 25.0,3.5,,,,,
12,13,2013, 11,51,CST, 28.0,5.8,,,,,1.00
12,13,2013, 12,51,CST, 30.0,6.9,,,,,
12,13,2013, 13,51,CST, 28.9,8.1,,,,,
12,13,2013, 14,51,CST, 28.9,8.1,,,,,
12,13,2013, 15,51,CST, 30.0,8.1,,,,,
12,13,2013, 16,51,CST, 30.0,9.2,,,,,
12,13,2013, 17,51,CST, 30.0,9.2,,,,,1.00
12,13,2013, 18,51,CST, 30.0,8.1,,,,,
12,13,2013, 19,51,CST, 30.9,9.2,,,,,
12,13,2013, 20,51,CST, 30.0,10.4,,,,,
12,13,2013, 21,02,CST, 30.2,8.1,,20,0.00,,
12,13,2013, 21,51,CST, 30.9,8.1,,20,0.00,,
12,13,2013, 21,58,CST, 30.2,9.2,,20,0.00,,
12,13,2013, 22,19,CST, 28.4,6.9,,2500,0.00,,
12,13,2013, 22,51,CST, 28.9,5.8,,2500,0.02,,
12,13,2013, 23,10,CST, 28.4,5.8,,2500,0.01,,
12,13,2013, 23,40,CST, 28.4,5.8,,2500,0.01,,
12,13,2013, 23,51,CST, 28.9,8.1,,20,0.02,,2.00
12,14,2013, 0,51,CST, 28.9,6.9,,2500,0.01,,
12,14,2013, 1,51,CST, 30.0,9.2,,2500,0.01,,
12,14,2013, 2,30,CST, 30.2,9.2,,2500,0.02,,
12,14,2013, 2,51,CST, 30.0,9.2,,2500,0.02,,
12,14,2013, 3,26,CST, 30.2,8.1,,2500,0.02,,
12,14,2013, 3,51,CST, 30.0,8.1,,2500,0.02,,
12,14,2013, 4,51,CST, 28.9,10.4,,2500,0.01,,
12,14,2013, 5,30,CST, 28.4,9.2,,2500,0.01,,
12,14,2013, 5,51,CST, 30.0,11.5,,2500,0.01,0.12,3.00
12,14,2013, 6,01,CST, 30.2,10.4,,2500,0.00,,
12,14,2013, 6,19,CST, 30.2,11.5,,2500,0.00,,
12,14,2013, 6,51,CST, 30.0,11.5,,2500,0.01,,
12,14,2013, 7,02,CST, 30.2,9.2,,2500,0.00,,
12,14,2013, 7,12,CST, 30.2,10.4,,2500,0.00,,
12,14,2013, 7,38,CST, 30.2,11.5,,2500,0.00,,
12,14,2013, 7,51,CST, 30.0,11.5,,2403,0.00,,
12,14,2013, 8,04,CST, 30.2,10.4,,2500,0.00,,
12,14,2013, 8,51,CST, 30.0,12.7,,2500,0.00,,
12,14,2013, 9,14,CST, 28.4,12.7,,2500,0.00,,
12,14,2013, 9,22,CST, 28.4,12.7,,2500,0.00,,
12,14,2013, 9,44,CST, 28.4,12.7,,2500,0.00,,
12,14,2013, 9,51,CST, 28.9,11.5,,2500,0.00,,
12,14,2013, 10,08,CST, 30.2,10.4,,2403,0.01,,
12,14,2013, 10,12,CST, 30.2,13.8,,2403,0.01,,
12,14,2013, 10,31,CST, 28.4,12.7,,2500,0.01,,
12,14,2013, 10,51,CST, 28.9,15.0,,2500,0.01,,
12,14,2013, 11,51,CST, 30.0,11.5,,2500,0.00,,5.00
12,14,2013, 11,59,CST, 28.4,12.7,,2500,0.00,,
12,14,2013, 12,12,CST, 30.2,13.8,,2500,0.00,,
12,14,2013, 12,51,CST, 30.0,13.8,,2500,0.00,,
12,14,2013, 13,13,CST, 30.2,11.5,,2500,0.00,,
12,14,2013, 13,29,CST, 30.2,10.4,,2500,0.00,,
12,14,2013, 13,51,CST, 30.0,11.5,,2500,0.00,,
12,14,2013, 14,27,CST, 30.2,10.4,,2500,0.00,,
12,14,2013, 14,51,CST, 30.0,11.5,,2500,0.00,,
12,14,2013, 15,51,CST, 30.0,12.7,,2500,0.00,,
12,14,2013, 16,51,CST, 30.0,13.8,19.6,,0.00,,
12,14,2013, 17,51,CST, 30.0,13.8,,,,,5.00
12,14,2013, 18,51,CST, 30.0,12.7,,,,,
12,14,2013, 19,51,CST, 28.9,15.0,,,,,
12,14,2013, 20,34,CST, 28.4,11.5,,,,,
12,14,2013, 20,51,CST, 28.0,10.4,,,,,
12,14,2013, 21,51,CST, 27.0,11.5,,,,,
12,14,2013, 22,51,CST, 25.0,8.1,,,,,
12,14,2013, 23,51,CST, 24.1,8.1,,,,,5.00
12,15,2013, 0,51,CST, 21.9,10.4,,,,,
12,15,2013, 1,51,CST, 21.0,9.2,,,,,
12,15,2013, 2,16,CST, 19.4,15.0,,,,,
12,15,2013, 2,51,CST, 19.9,11.5,,31,,,
12,15,2013, 3,28,CST, 19.4,15.0,,,,,
12,15,2013, 3,51,CST, 19.9,17.3,23.0,,,,
12,15,2013, 4,51,CST, 18.0,17.3,,20,0.00,,
12,15,2013, 5,51,CST, 16.0,13.8,23.0,20,0.00,0.02,5.00
12,15,2013, 6,51,CST, 15.1,13.8,19.6,20,0.00,,
12,15,2013, 7,51,CST, 14.0,11.5,,,0.00,,
12,15,2013, 8,51,CST, 14.0,12.7,,,,,
12,15,2013, 9,51,CST, 15.1,13.8,,,,,
12,15,2013, 10,51,CST, 15.1,15.0,,,,,
12,15,2013, 11,51,CST, 15.1,17.3,,,,,5.00
12,15,2013, 12,51,CST, 15.1,11.5,,,,,
12,15,2013, 13,51,CST, 15.1,13.8,,,,,
12,15,2013, 14,51,CST, 14.0,12.7,18.4,,,,
12,15,2013, 15,51,CST, 14.0,11.5,,,,,
12,15,2013, 16,51,CST, 12.9,10.4,,,,,
12,15,2013, 17,51,CST, 12.0,9.2,,,,,5.00
12,15,2013, 18,51,CST, 12.0,10.4,,,,,
12,15,2013, 19,51,CST, 12.0,8.1,,,,,
12,15,2013, 20,51,CST, 12.0,5.8,,,,,
12,15,2013, 21,51,CST, 12.9,9.2,,,,,
12,15,2013, 22,51,CST, 12.9,6.9,,,,,
12,15,2013, 23,51,CST, 12.9,6.9,,,,,5.00
12,16,2013, 0,51,CST, 12.9,4.6,,,,,
12,16,2013, 1,51,CST, 12.9,4.6,,20,0.00,,
12,16,2013, 2,07,CST, 12.2,4.6,,2500,0.00,,
12,16,2013, 2,11,CST, 12.2,4.6,,2500,0.00,,
12,16,2013, 2,39,CST, 12.2,5.8,,2500,0.00,,
12,16,2013, 2,51,CST, 12.0,0.0,,20,0.00,,
12,16,2013, 3,51,CST, 12.0,0.0,,,0.00,,
12,16,2013, 4,51,CST, 12.0,3.5,,,,,
12,16,2013, 5,51,CST, 12.0,3.5,,,,,5.00
12,16,2013, 6,51,CST, 12.0,3.5,,,,,
12,16,2013, 7,51,CST, 12.9,0.0,,,,,
12,16,2013, 8,51,CST, 14.0,3.5,,,,,
12,16,2013, 9,51,CST, 15.1,0.0,,,,,
12,16,2013, 10,51,CST, 17.1,0.0,,,,,
12,16,2013, 11,51,CST, 19.0,0.0,,,,,5.00
12,16,2013, 12,51,CST, 21.0,6.9,,,,,
12,16,2013, 13,51,CST, 21.9,6.9,,,,,
12,16,2013, 14,51,CST, 21.9,6.9,,,,,
12,16,2013, 15,36,CST, 21.2,5.8,,20,0.00,,
12,16,2013, 15,49,CST, 21.2,5.8,,20,0.00,,
12,16,2013, 15,51,CST, 21.0,4.6,,20,0.00,,
12,16,2013, 15,59,CST, 21.2,4.6,,20,0.00,,
12,16,2013, 16,21,CST, 21.2,3.5,,20,0.00,,
12,16,2013, 16,32,CST, 21.2,4.6,,20,0.00,,
12,16,2013, 16,51,CST, 19.9,4.6,,20,0.00,,
12,16,2013, 17,10,CST, 19.4,3.5,,20,0.01,,
12,16,2013, 17,28,CST, 19.4,3.5,,20,0.01,,
12,16,2013, 17,51,CST, 19.9,5.8,,20,0.01,,4.00
12,16,2013, 18,21,CST, 19.4,4.6,,20,0.00,,
12,16,2013, 18,51,CST, 19.9,3.5,,20,0.00,,
12,16,2013, 19,12,CST, 19.4,4.6,,20,0.00,,
12,16,2013, 19,51,CST, 19.9,8.1,,20,0.00,,
12,16,2013, 20,13,CST, 19.4,6.9,,,0.00,,
12,16,2013, 20,41,CST, 19.4,9.2,,,0.00,,
12,16,2013, 20,51,CST, 19.9,8.1,,,0.00,,
12,16,2013, 21,11,CST, 19.4,8.1,,31,,,
12,16,2013, 21,29,CST, 19.4,8.1,,31,,,
12,16,2013, 21,51,CST, 21.0,8.1,,31,,,
12,16,2013, 22,20,CST, 21.2,9.2,,31,,,
12,16,2013, 22,51,CST, 19.9,11.5,,31,,,
12,17,2013, 0,51,CST, 17.1,13.8,,,,,
12,17,2013, 1,33,CST, 17.6,10.4,,31,,,
12,17,2013, 1,51,CST, 17.1,10.4,,31,,,
12,17,2013, 2,51,CST, 18.0,13.8,,31,,,
12,17,2013, 3,51,CST, 19.0,10.4,,31,,,
12,17,2013, 4,51,CST, 18.0,10.4,,31,,,
12,17,2013, 5,51,CST, 17.1,9.2,,31,,0.01,4.00
12,17,2013, 6,51,CST, 19.0,12.7,,31,,,
12,17,2013, 7,51,CST, 19.9,15.0,,31,,,
12,17,2013, 8,51,CST, 21.9,11.5,19.6,31,,,
12,17,2013, 9,51,CST, 24.1,16.1,,2500,0.00,,
12,17,2013, 9,59,CST, 24.8,13.8,,2500,0.00,,
12,17,2013, 10,12,CST, 24.8,17.3,23.0,2500,0.00,,
12,17,2013, 10,25,CST, 24.8,16.1,,2500,0.00,,
12,17,2013, 10,38,CST, 24.8,15.0,,2500,0.00,,
12,17,2013, 10,48,CST, 24.8,13.8,,2500,0.00,,
12,17,2013, 10,51,CST, 25.0,16.1,,2500,0.00,,
12,17,2013, 11,09,CST, 24.8,12.7,,2500,0.00,,
12,17,2013, 11,51,CST, 28.0,15.0,,6,0.00,,5.00
12,17,2013, 12,43,CST, 28.4,11.5,,,,,
12,17,2013, 12,51,CST, 28.0,13.8,,,,,
12,17,2013, 13,26,CST, 32.0,11.5,,,,,
12,17,2013, 13,51,CST, 33.1,11.5,,,,,
12,17,2013, 14,48,CST, 33.8,11.5,,,,,
12,17,2013, 14,51,CST, 33.1,13.8,,,,,
12,17,2013, 15,42,CST, 32.0,10.4,,,,,
12,17,2013, 15,51,CST, 32.0,13.8,,,,,
12,17,2013, 16,51,CST, 32.0,10.4,,,,,
12,17,2013, 17,51,CST, 30.9,16.1,23.0,,,,4.00
12,17,2013, 18,51,CST, 28.9,12.7,,,,,
12,17,2013, 19,51,CST, 28.0,10.4,,,,,
12,17,2013, 20,51,CST, 28.9,11.5,,,,,
12,17,2013, 21,51,CST, 28.0,11.5,,,,,
12,17,2013, 22,51,CST, 27.0,10.4,,,,,
12,17,2013, 23,51,CST, 25.0,11.5,,,,,4.00
12,18,2013, 0,51,CST, 23.0,12.7,,,,,
12,18,2013, 1,51,CST, 21.9,13.8,19.6,,,,
12,18,2013, 2,51,CST, 19.9,8.1,,,,,
12,18,2013, 3,51,CST, 19.0,8.1,,,,,
12,18,2013, 4,51,CST, 18.0,8.1,,,,,
12,18,2013, 5,51,CST, 17.1,5.8,,,,,4.00
12,18,2013, 6,51,CST, 17.1,6.9,,,,,
12,18,2013, 7,51,CST, 17.1,6.9,,,,,
12,18,2013, 8,51,CST, 19.0,9.2,,,,,
12,18,2013, 9,51,CST, 21.0,6.9,,,,,
12,18,2013, 10,51,CST, 25.0,8.1,,,,,
12,18,2013, 11,51,CST, 27.0,10.4,,,,,4.00
12,18,2013, 12,51,CST, 30.0,13.8,23.0,,,,
12,18,2013, 13,51,CST, 32.0,13.8,23.0,,,,
12,18,2013, 14,51,CST, 30.9,15.0,25.3,,,,
12,18,2013, 15,51,CST, 32.0,13.8,26.5,,,,
12,18,2013, 16,51,CST, 30.0,13.8,,,,,
12,18,2013, 17,51,CST, 30.9,17.3,24.2,,,,4.00
12,18,2013, 18,51,CST, 32.0,18.4,25.3,,,,
12,18,2013, 19,51,CST, 30.9,13.8,24.2,,,,
12,18,2013, 20,51,CST, 33.1,19.6,27.6,,,,
12,18,2013, 21,51,CST, 33.1,13.8,23.0,,,,
